user_id,item_id,rating,timestamp,year,month,day,hour,dayofweek,is_weekend
796,150,3,2024-01-10 07:00:00,2024,1,10,7,2,0
503,62,4,2025-01-01 16:00:00,2025,1,1,16,2,0
364,335,3,2024-12-06 10:00:00,2024,12,6,10,4,0
663,211,4,2024-01-22 04:00:00,2024,1,22,4,0,0
340,224,3,2025-01-17 13:00:00,2025,1,17,13,4,0
273,264,5,2024-05-29 06:00:00,2024,5,29,6,2,0
795,44,1,2024-08-07 05:00:00,2024,8,7,5,2,0
301,296,4,2024-08-10 21:00:00,2024,8,10,21,5,1
352,381,4,2024-05-27 01:00:00,2024,5,27,1,0,0
714,204,5,2024-09-14 21:00:00,2024,9,14,21,5,1
783,413,1,2024-11-11 11:00:00,2024,11,11,11,0,0
306,364,3,2024-08-25 01:00:00,2024,8,25,1,6,1
386,255,3,2024-01-02 03:00:00,2024,1,2,3,1,0
780,318,5,2024-05-30 12:00:00,2024,5,30,12,3,0
691,498,1,2024-04-13 10:00:00,2024,4,13,10,5,1
772,178,3,2024-05-20 04:00:00,2024,5,20,4,0,0
686,364,2,2024-08-11 21:00:00,2024,8,11,21,6,1
347,149,5,2024-12-31 02:00:00,2024,12,31,2,1,0
137,24,1,2024-03-07 12:00:00,2024,3,7,12,3,0
125,81,4,2025-01-20 05:00:00,2025,1,20,5,0,0
563,47,2,2024-12-27 08:00:00,2024,12,27,8,4,0
43,107,4,2024-06-15 00:00:00,2024,6,15,0,5,1
43,460,3,2024-05-25 20:00:00,2024,5,25,20,5,1
787,197,2,2024-07-13 09:00:00,2024,7,13,9,5,1
239,327,3,2024-02-12 00:00:00,2024,2,12,0,0,0
165,29,4,2024-04-24 01:00:00,2024,4,24,1,2,0
244,101,3,2024-03-20 07:00:00,2024,3,20,7,2,0
598,414,1,2024-12-17 02:00:00,2024,12,17,2,1,0
730,484,3,2024-12-05 07:00:00,2024,12,5,7,3,0
793,222,2,2024-10-19 12:00:00,2024,10,19,12,5,1
953,392,4,2024-10-25 17:00:00,2024,10,25,17,4,0
452,138,2,2024-09-02 19:00:00,2024,9,2,19,0,0
903,433,5,2024-01-23 06:00:00,2024,1,23,6,1,0
276,111,4,2024-10-22 01:00:00,2024,10,22,1,1,0
939,70,1,2024-12-10 01:00:00,2024,12,10,1,1,0
205,490,5,2024-02-17 07:00:00,2024,2,17,7,5,1
380,366,1,2024-05-20 10:00:00,2024,5,20,10,0,0
920,320,5,2024-10-22 12:00:00,2024,10,22,12,1,0
897,384,4,2024-10-29 09:00:00,2024,10,29,9,1,0
79,109,3,2025-01-15 06:00:00,2025,1,15,6,2,0
279,111,2,2025-01-28 15:00:00,2025,1,28,15,1,0
520,380,3,2024-06-20 09:00:00,2024,6,20,9,3,0
485,354,1,2024-01-09 10:00:00,2024,1,9,10,1,0
499,178,1,2024-07-21 07:00:00,2024,7,21,7,6,1
23,259,4,2024-01-28 19:00:00,2024,1,28,19,6,1
238,436,2,2025-02-10 10:00:00,2025,2,10,10,0,0
63,334,2,2024-05-20 19:00:00,2024,5,20,19,0,0
743,188,4,2024-05-13 12:00:00,2024,5,13,12,0,0
416,227,2,2024-09-22 11:00:00,2024,9,22,11,6,1
129,57,4,2024-06-02 05:00:00,2024,6,2,5,6,1
758,204,3,2025-01-13 00:00:00,2025,1,13,0,0,0
467,176,3,2024-07-04 06:00:00,2024,7,4,6,3,0
457,87,2,2024-12-14 10:00:00,2024,12,14,10,5,1
356,237,1,2024-04-04 14:00:00,2024,4,4,14,3,0
625,321,3,2024-07-14 12:00:00,2024,7,14,12,6,1
481,256,4,2024-10-26 10:00:00,2024,10,26,10,5,1
124,324,5,2024-06-08 09:00:00,2024,6,8,9,5,1
5,80,4,2024-02-11 17:00:00,2024,2,11,17,6,1
938,89,2,2024-07-15 15:00:00,2024,7,15,15,0,0
729,162,5,2024-02-01 01:00:00,2024,2,1,1,3,0
799,48,4,2024-10-03 15:00:00,2024,10,3,15,3,0
547,117,4,2025-01-29 22:00:00,2025,1,29,22,2,0
86,13,1,2024-06-16 03:00:00,2024,6,16,3,6,1
601,296,3,2024-04-30 07:00:00,2024,4,30,7,1,0
295,290,1,2024-04-20 05:00:00,2024,4,20,5,5,1
102,442,2,2024-06-21 15:00:00,2024,6,21,15,4,0
22,77,5,2024-01-02 10:00:00,2024,1,2,10,1,0
112,295,2,2024-12-31 11:00:00,2024,12,31,11,1,0
209,175,2,2025-01-04 23:00:00,2025,1,4,23,5,1
740,140,3,2025-02-15 02:00:00,2025,2,15,2,5,1
226,218,3,2024-06-23 06:00:00,2024,6,23,6,6,1
985,327,5,2025-01-09 22:00:00,2025,1,9,22,3,0
799,33,1,2024-08-26 04:00:00,2024,8,26,4,0,0
944,69,3,2024-03-13 20:00:00,2024,3,13,20,2,0
482,94,1,2024-04-29 20:00:00,2024,4,29,20,0,0
223,98,2,2024-04-05 06:00:00,2024,4,5,6,4,0
595,287,3,2024-09-06 23:00:00,2024,9,6,23,4,0
730,142,4,2025-02-08 14:00:00,2025,2,8,14,5,1
641,70,5,2024-06-10 08:00:00,2024,6,10,8,0,0
573,482,5,2024-06-14 19:00:00,2024,6,14,19,4,0
685,385,1,2024-12-29 01:00:00,2024,12,29,1,6,1
547,230,4,2025-01-09 11:00:00,2025,1,9,11,3,0
990,278,1,2024-09-30 13:00:00,2024,9,30,13,0,0
972,156,3,2024-10-17 02:00:00,2024,10,17,2,3,0
602,477,4,2024-06-10 02:00:00,2024,6,10,2,0,0
321,460,3,2024-11-29 09:00:00,2024,11,29,9,4,0
532,265,2,2024-05-18 07:00:00,2024,5,18,7,5,1
316,306,3,2024-11-15 03:00:00,2024,11,15,3,4,0
213,196,5,2024-06-17 06:00:00,2024,6,17,6,0,0
611,211,3,2024-06-16 11:00:00,2024,6,16,11,6,1
33,186,4,2024-04-07 15:00:00,2024,4,7,15,6,1
939,38,2,2024-10-06 03:00:00,2024,10,6,3,6,1
296,261,1,2024-02-29 23:00:00,2024,2,29,23,3,0
37,199,5,2024-02-01 21:00:00,2024,2,1,21,3,0
343,421,2,2024-07-01 22:00:00,2024,7,1,22,0,0
51,135,5,2025-02-16 20:00:00,2025,2,16,20,6,1
6,71,5,2024-10-27 21:00:00,2024,10,27,21,6,1
386,397,4,2024-11-29 15:00:00,2024,11,29,15,4,0
853,163,1,2024-06-14 03:00:00,2024,6,14,3,4,0
529,56,3,2025-02-12 05:00:00,2025,2,12,5,2,0
699,380,2,2024-12-01 19:00:00,2024,12,1,19,6,1
783,83,3,2024-09-23 16:00:00,2024,9,23,16,0,0
567,181,4,2024-10-07 13:00:00,2024,10,7,13,0,0
380,348,5,2024-01-30 03:00:00,2024,1,30,3,1,0
287,360,2,2024-12-03 12:00:00,2024,12,3,12,1,0
895,347,5,2024-09-17 14:00:00,2024,9,17,14,1,0
581,131,3,2024-06-13 17:00:00,2024,6,13,17,3,0
693,227,5,2024-03-18 23:00:00,2024,3,18,23,0,0
513,474,4,2024-12-13 18:00:00,2024,12,13,18,4,0
478,457,4,2025-02-15 22:00:00,2025,2,15,22,5,1
59,243,2,2025-01-20 09:00:00,2025,1,20,9,0,0
762,19,4,2024-07-18 19:00:00,2024,7,18,19,3,0
615,160,1,2024-10-26 06:00:00,2024,10,26,6,5,1
160,486,4,2024-03-31 02:00:00,2024,3,31,2,6,1
171,179,4,2024-11-11 12:00:00,2024,11,11,12,0,0
54,225,4,2024-03-12 17:00:00,2024,3,12,17,1,0
739,132,5,2024-03-31 03:00:00,2024,3,31,3,6,1
739,135,5,2024-06-29 17:00:00,2024,6,29,17,5,1
607,174,4,2024-10-12 04:00:00,2024,10,12,4,5,1
661,293,4,2024-03-07 08:00:00,2024,3,7,8,3,0
187,101,3,2024-10-19 15:00:00,2024,10,19,15,5,1
213,73,2,2024-05-22 09:00:00,2024,5,22,9,2,0
284,350,2,2025-02-01 01:00:00,2025,2,1,1,5,1
254,108,4,2024-01-16 10:00:00,2024,1,16,10,1,0
25,391,2,2024-08-10 18:00:00,2024,8,10,18,5,1
909,449,5,2024-03-03 13:00:00,2024,3,3,13,6,1
982,13,4,2024-11-08 00:00:00,2024,11,8,0,4,0
340,269,4,2025-01-28 03:00:00,2025,1,28,3,1,0
800,385,2,2024-05-18 00:00:00,2024,5,18,0,5,1
869,358,2,2024-02-10 08:00:00,2024,2,10,8,5,1
616,223,4,2024-08-09 04:00:00,2024,8,9,4,4,0
870,117,2,2024-12-09 22:00:00,2024,12,9,22,0,0
780,8,3,2024-12-08 07:00:00,2024,12,8,7,6,1
526,227,1,2024-03-16 04:00:00,2024,3,16,4,5,1
677,154,5,2024-11-23 10:00:00,2024,11,23,10,5,1
927,217,4,2024-11-25 05:00:00,2024,11,25,5,0,0
838,158,1,2024-03-17 01:00:00,2024,3,17,1,6,1
3,359,1,2024-02-21 06:00:00,2024,2,21,6,2,0
102,191,1,2024-03-21 14:00:00,2024,3,21,14,3,0
882,77,1,2024-04-24 15:00:00,2024,4,24,15,2,0
848,231,3,2024-05-15 20:00:00,2024,5,15,20,2,0
990,142,5,2024-03-27 13:00:00,2024,3,27,13,2,0
272,12,5,2024-03-27 01:00:00,2024,3,27,1,2,0
26,96,2,2024-12-07 19:00:00,2024,12,7,19,5,1
435,186,4,2024-06-16 00:00:00,2024,6,16,0,6,1
253,485,4,2024-01-02 11:00:00,2024,1,2,11,1,0
130,326,5,2024-05-18 17:00:00,2024,5,18,17,5,1
412,233,5,2024-07-08 17:00:00,2024,7,8,17,0,0
494,184,4,2024-07-22 19:00:00,2024,7,22,19,0,0
774,305,1,2024-03-30 04:00:00,2024,3,30,4,5,1
248,64,4,2024-08-12 07:00:00,2024,8,12,7,0,0
720,323,1,2024-01-18 03:00:00,2024,1,18,3,3,0
644,239,3,2024-04-29 16:00:00,2024,4,29,16,0,0
310,91,5,2024-10-19 08:00:00,2024,10,19,8,5,1
899,228,5,2024-09-23 17:00:00,2024,9,23,17,0,0
190,205,4,2024-06-23 17:00:00,2024,6,23,17,6,1
88,126,2,2024-08-27 14:00:00,2024,8,27,14,1,0
858,327,1,2024-12-16 17:00:00,2024,12,16,17,0,0
101,411,2,2025-02-02 02:00:00,2025,2,2,2,6,1
265,105,4,2024-08-18 01:00:00,2024,8,18,1,6,1
497,475,4,2024-10-23 04:00:00,2024,10,23,4,2,0
994,240,3,2024-10-06 12:00:00,2024,10,6,12,6,1
106,443,4,2024-03-06 02:00:00,2024,3,6,2,2,0
356,362,5,2024-12-01 03:00:00,2024,12,1,3,6,1
349,436,3,2024-02-29 00:00:00,2024,2,29,0,3,0
997,110,4,2024-08-31 18:00:00,2024,8,31,18,5,1
717,87,2,2024-02-13 20:00:00,2024,2,13,20,1,0
298,402,1,2024-04-21 03:00:00,2024,4,21,3,6,1
31,144,1,2024-10-15 10:00:00,2024,10,15,10,1,0
851,95,4,2024-08-29 15:00:00,2024,8,29,15,3,0
441,248,5,2024-12-07 03:00:00,2024,12,7,3,5,1
236,18,5,2024-08-03 03:00:00,2024,8,3,3,5,1
814,422,4,2024-05-02 13:00:00,2024,5,2,13,3,0
675,417,4,2024-12-06 07:00:00,2024,12,6,7,4,0
208,103,2,2024-09-04 22:00:00,2024,9,4,22,2,0
817,289,4,2024-09-07 23:00:00,2024,9,7,23,5,1
53,48,2,2024-10-19 21:00:00,2024,10,19,21,5,1
868,205,5,2024-09-07 13:00:00,2024,9,7,13,5,1
590,450,5,2024-03-10 21:00:00,2024,3,10,21,6,1
878,115,2,2024-07-29 01:00:00,2024,7,29,1,0,0
193,453,1,2024-07-13 06:00:00,2024,7,13,6,5,1
238,249,3,2024-05-30 23:00:00,2024,5,30,23,3,0
802,256,3,2024-09-10 14:00:00,2024,9,10,14,1,0
452,57,2,2024-11-14 06:00:00,2024,11,14,6,3,0
566,13,4,2024-06-03 13:00:00,2024,6,3,13,0,0
567,493,5,2025-01-29 11:00:00,2025,1,29,11,2,0
566,491,3,2024-08-12 08:00:00,2024,8,12,8,0,0
633,48,4,2024-01-11 02:00:00,2024,1,11,2,3,0
288,481,2,2024-11-13 06:00:00,2024,11,13,6,2,0
991,393,3,2024-06-11 19:00:00,2024,6,11,19,1,0
516,328,5,2024-06-25 17:00:00,2024,6,25,17,1,0
355,417,1,2024-08-02 20:00:00,2024,8,2,20,4,0
582,92,2,2024-06-11 23:00:00,2024,6,11,23,1,0
602,486,2,2024-11-04 19:00:00,2024,11,4,19,0,0
936,51,1,2024-06-16 06:00:00,2024,6,16,6,6,1
822,288,3,2024-08-03 19:00:00,2024,8,3,19,5,1
273,393,2,2024-03-24 16:00:00,2024,3,24,16,6,1
253,268,2,2024-01-21 07:00:00,2024,1,21,7,6,1
445,440,4,2024-11-05 01:00:00,2024,11,5,1,1,0
124,59,3,2024-05-29 15:00:00,2024,5,29,15,2,0
646,495,2,2024-09-18 11:00:00,2024,9,18,11,2,0
969,297,5,2024-04-24 18:00:00,2024,4,24,18,2,0
330,52,5,2025-02-14 08:00:00,2025,2,14,8,4,0
700,376,5,2024-04-05 08:00:00,2024,4,5,8,4,0
752,315,4,2024-02-17 11:00:00,2024,2,17,11,5,1
422,201,4,2024-04-03 19:00:00,2024,4,3,19,2,0
393,38,3,2024-02-05 06:00:00,2024,2,5,6,0,0
81,324,3,2024-08-27 11:00:00,2024,8,27,11,1,0
196,463,4,2024-07-13 02:00:00,2024,7,13,2,5,1
596,8,2,2024-09-05 20:00:00,2024,9,5,20,3,0
838,288,4,2025-01-27 23:00:00,2025,1,27,23,0,0
915,275,2,2025-01-02 20:00:00,2025,1,2,20,3,0
87,374,3,2024-11-01 02:00:00,2024,11,1,2,4,0
303,452,1,2024-04-22 17:00:00,2024,4,22,17,0,0
525,399,5,2024-10-17 12:00:00,2024,10,17,12,3,0
198,182,3,2025-01-28 09:00:00,2025,1,28,9,1,0
596,72,2,2025-02-19 05:00:00,2025,2,19,5,2,0
921,281,2,2025-01-16 23:00:00,2025,1,16,23,3,0
829,189,3,2024-02-08 05:00:00,2024,2,8,5,3,0
666,145,5,2024-04-14 15:00:00,2024,4,14,15,6,1
547,154,1,2024-09-16 23:00:00,2024,9,16,23,0,0
751,89,2,2024-11-09 07:00:00,2024,11,9,7,5,1
170,187,2,2024-02-05 05:00:00,2024,2,5,5,0,0
15,18,2,2025-01-09 07:00:00,2025,1,9,7,3,0
826,4,2,2024-05-26 08:00:00,2024,5,26,8,6,1
271,7,5,2024-04-10 09:00:00,2024,4,10,9,2,0
617,386,4,2025-01-18 22:00:00,2025,1,18,22,5,1
670,110,5,2024-05-15 16:00:00,2024,5,15,16,2,0
558,253,3,2024-03-18 16:00:00,2024,3,18,16,0,0
607,258,1,2024-11-24 11:00:00,2024,11,24,11,6,1
710,102,2,2024-02-24 02:00:00,2024,2,24,2,5,1
740,481,2,2024-08-06 13:00:00,2024,8,6,13,1,0
852,250,4,2024-10-31 22:00:00,2024,10,31,22,3,0
25,216,2,2024-09-07 16:00:00,2024,9,7,16,5,1
863,333,4,2024-08-11 05:00:00,2024,8,11,5,6,1
551,278,3,2024-07-09 20:00:00,2024,7,9,20,1,0
452,38,3,2024-07-31 11:00:00,2024,7,31,11,2,0
476,282,1,2024-06-22 11:00:00,2024,6,22,11,5,1
429,19,1,2024-09-23 15:00:00,2024,9,23,15,0,0
971,386,5,2024-06-07 17:00:00,2024,6,7,17,4,0
154,53,5,2024-02-14 08:00:00,2024,2,14,8,2,0
52,442,4,2025-01-22 16:00:00,2025,1,22,16,2,0
763,75,4,2024-08-28 07:00:00,2024,8,28,7,2,0
580,433,3,2024-02-22 14:00:00,2024,2,22,14,3,0
364,59,3,2024-10-24 15:00:00,2024,10,24,15,3,0
665,464,1,2024-10-06 04:00:00,2024,10,6,4,6,1
504,324,5,2024-08-08 22:00:00,2024,8,8,22,3,0
505,5,2,2024-01-03 08:00:00,2024,1,3,8,2,0
342,58,1,2024-10-26 20:00:00,2024,10,26,20,5,1
759,429,1,2024-12-18 00:00:00,2024,12,18,0,2,0
805,4,3,2024-01-07 21:00:00,2024,1,7,21,6,1
968,258,4,2024-11-04 22:00:00,2024,11,4,22,0,0
285,304,5,2024-03-09 01:00:00,2024,3,9,1,5,1
662,437,5,2024-03-09 03:00:00,2024,3,9,3,5,1
216,94,4,2025-02-16 01:00:00,2025,2,16,1,6,1
803,158,1,2025-01-25 16:00:00,2025,1,25,16,5,1
830,492,4,2024-10-11 00:00:00,2024,10,11,0,4,0
717,291,3,2024-10-22 03:00:00,2024,10,22,3,1,0
753,185,1,2024-09-22 00:00:00,2024,9,22,0,6,1
808,376,5,2024-11-10 17:00:00,2024,11,10,17,6,1
629,353,2,2024-06-14 10:00:00,2024,6,14,10,4,0
762,308,1,2025-02-14 22:00:00,2025,2,14,22,4,0
480,485,1,2024-10-01 07:00:00,2024,10,1,7,1,0
842,237,2,2024-05-01 08:00:00,2024,5,1,8,2,0
960,100,2,2024-01-19 21:00:00,2024,1,19,21,4,0
574,77,2,2025-01-24 05:00:00,2025,1,24,5,4,0
165,8,5,2025-01-13 21:00:00,2025,1,13,21,0,0
494,354,1,2024-06-15 08:00:00,2024,6,15,8,5,1
63,321,2,2024-03-09 02:00:00,2024,3,9,2,5,1
159,218,2,2024-04-29 08:00:00,2024,4,29,8,0,0
686,229,1,2025-01-11 06:00:00,2025,1,11,6,5,1
179,116,2,2024-12-24 20:00:00,2024,12,24,20,1,0
840,373,3,2024-09-01 08:00:00,2024,9,1,8,6,1
164,223,1,2024-06-19 02:00:00,2024,6,19,2,2,0
48,235,1,2024-07-21 23:00:00,2024,7,21,23,6,1
119,292,4,2024-02-11 18:00:00,2024,2,11,18,6,1
34,114,3,2024-02-23 00:00:00,2024,2,23,0,4,0
720,311,2,2024-05-06 13:00:00,2024,5,6,13,0,0
492,128,3,2024-04-10 10:00:00,2024,4,10,10,2,0
648,437,1,2024-09-24 06:00:00,2024,9,24,6,1,0
39,146,1,2025-02-17 10:00:00,2025,2,17,10,0,0
314,243,1,2024-09-16 13:00:00,2024,9,16,13,0,0
115,147,3,2024-04-02 12:00:00,2024,4,2,12,1,0
317,444,3,2024-12-02 11:00:00,2024,12,2,11,0,0
302,89,4,2024-03-05 04:00:00,2024,3,5,4,1,0
930,383,2,2024-07-14 03:00:00,2024,7,14,3,6,1
324,150,5,2024-07-01 13:00:00,2024,7,1,13,0,0
660,238,3,2024-04-13 23:00:00,2024,4,13,23,5,1
672,428,4,2024-12-24 23:00:00,2024,12,24,23,1,0
394,271,2,2024-08-10 19:00:00,2024,8,10,19,5,1
336,235,5,2024-08-30 17:00:00,2024,8,30,17,4,0
453,95,4,2024-01-16 12:00:00,2024,1,16,12,1,0
909,216,4,2024-08-13 06:00:00,2024,8,13,6,1,0
278,183,3,2024-11-23 11:00:00,2024,11,23,11,5,1
826,397,1,2025-01-22 00:00:00,2025,1,22,0,2,0
490,92,4,2024-03-30 18:00:00,2024,3,30,18,5,1
733,437,5,2024-08-20 10:00:00,2024,8,20,10,1,0
577,156,4,2024-03-27 12:00:00,2024,3,27,12,2,0
352,456,3,2025-02-02 19:00:00,2025,2,2,19,6,1
701,207,1,2024-06-22 10:00:00,2024,6,22,10,5,1
575,434,5,2024-01-09 02:00:00,2024,1,9,2,1,0
106,120,4,2025-02-13 21:00:00,2025,2,13,21,3,0
515,11,1,2024-06-05 14:00:00,2024,6,5,14,2,0
491,436,3,2024-05-26 20:00:00,2024,5,26,20,6,1
725,448,4,2024-10-21 12:00:00,2024,10,21,12,0,0
873,278,1,2024-02-29 03:00:00,2024,2,29,3,3,0
899,381,5,2024-11-01 11:00:00,2024,11,1,11,4,0
33,371,2,2024-01-18 21:00:00,2024,1,18,21,3,0
274,5,2,2024-08-04 10:00:00,2024,8,4,10,6,1
59,5,3,2024-07-29 10:00:00,2024,7,29,10,0,0
917,297,3,2024-05-22 22:00:00,2024,5,22,22,2,0
314,9,5,2024-06-03 12:00:00,2024,6,3,12,0,0
73,340,1,2024-05-16 00:00:00,2024,5,16,0,3,0
37,302,1,2024-04-06 02:00:00,2024,4,6,2,5,1
973,105,5,2025-02-10 12:00:00,2025,2,10,12,0,0
759,19,4,2024-11-14 21:00:00,2024,11,14,21,3,0
692,369,2,2024-01-12 02:00:00,2024,1,12,2,4,0
576,336,2,2025-02-18 18:00:00,2025,2,18,18,1,0
541,273,2,2024-01-09 16:00:00,2024,1,9,16,1,0
224,323,5,2024-04-05 19:00:00,2024,4,5,19,4,0
13,269,1,2024-07-22 17:00:00,2024,7,22,17,0,0
109,465,1,2024-03-16 20:00:00,2024,3,16,20,5,1
432,117,5,2024-06-30 16:00:00,2024,6,30,16,6,1
104,413,3,2024-10-02 21:00:00,2024,10,2,21,2,0
631,324,1,2024-12-20 08:00:00,2024,12,20,8,4,0
247,292,3,2024-10-20 10:00:00,2024,10,20,10,6,1
939,243,2,2024-03-08 10:00:00,2024,3,8,10,4,0
806,250,5,2024-01-02 02:00:00,2024,1,2,2,1,0
120,450,2,2024-05-24 02:00:00,2024,5,24,2,4,0
900,335,1,2024-02-16 17:00:00,2024,2,16,17,4,0
246,149,5,2024-07-19 17:00:00,2024,7,19,17,4,0
251,92,2,2024-04-25 17:00:00,2024,4,25,17,3,0
761,250,1,2024-11-06 04:00:00,2024,11,6,4,2,0
845,9,1,2024-05-25 16:00:00,2024,5,25,16,5,1
703,193,4,2024-06-01 11:00:00,2024,6,1,11,5,1
862,495,3,2025-01-18 11:00:00,2025,1,18,11,5,1
221,456,1,2024-05-01 21:00:00,2024,5,1,21,2,0
849,487,1,2024-04-09 02:00:00,2024,4,9,2,1,0
742,137,5,2024-12-13 14:00:00,2024,12,13,14,4,0
861,74,3,2024-05-18 14:00:00,2024,5,18,14,5,1
558,444,3,2024-06-27 03:00:00,2024,6,27,3,3,0
645,62,1,2024-02-26 01:00:00,2024,2,26,1,0,0
499,268,5,2024-01-31 01:00:00,2024,1,31,1,2,0
222,93,2,2024-09-30 10:00:00,2024,9,30,10,0,0
917,351,2,2024-06-09 20:00:00,2024,6,9,20,6,1
25,137,1,2024-02-22 13:00:00,2024,2,22,13,3,0
958,6,3,2024-03-26 19:00:00,2024,3,26,19,1,0
220,151,1,2024-01-12 22:00:00,2024,1,12,22,4,0
971,8,5,2024-10-04 12:00:00,2024,10,4,12,4,0
688,19,1,2024-10-16 23:00:00,2024,10,16,23,2,0
387,485,2,2024-09-11 16:00:00,2024,9,11,16,2,0
154,208,1,2024-05-06 15:00:00,2024,5,6,15,0,0
822,148,5,2024-06-04 20:00:00,2024,6,4,20,1,0
326,325,4,2024-12-04 06:00:00,2024,12,4,6,2,0
327,407,1,2024-07-24 06:00:00,2024,7,24,6,2,0
83,13,4,2024-09-08 02:00:00,2024,9,8,2,6,1
512,397,5,2025-02-10 02:00:00,2025,2,10,2,0,0
579,48,4,2024-06-25 16:00:00,2024,6,25,16,1,0
516,108,3,2024-10-14 22:00:00,2024,10,14,22,0,0
466,36,3,2024-02-18 18:00:00,2024,2,18,18,6,1
220,353,2,2024-04-28 18:00:00,2024,4,28,18,6,1
440,259,4,2024-12-01 04:00:00,2024,12,1,4,6,1
771,373,2,2024-11-11 07:00:00,2024,11,11,7,0,0
704,395,4,2024-02-10 11:00:00,2024,2,10,11,5,1
915,137,2,2024-11-09 11:00:00,2024,11,9,11,5,1
971,92,2,2024-04-16 23:00:00,2024,4,16,23,1,0
457,364,4,2025-02-09 07:00:00,2025,2,9,7,6,1
368,472,5,2024-09-27 01:00:00,2024,9,27,1,4,0
668,124,1,2024-07-31 01:00:00,2024,7,31,1,2,0
447,27,2,2024-06-17 19:00:00,2024,6,17,19,0,0
225,282,5,2025-01-01 19:00:00,2025,1,1,19,2,0
344,85,2,2024-04-12 08:00:00,2024,4,12,8,4,0
53,12,5,2024-01-06 00:00:00,2024,1,6,0,5,1
355,191,1,2024-12-15 07:00:00,2024,12,15,7,6,1
200,496,4,2024-03-22 19:00:00,2024,3,22,19,4,0
460,482,2,2024-05-13 16:00:00,2024,5,13,16,0,0
35,375,1,2024-07-01 14:00:00,2024,7,1,14,0,0
680,368,4,2024-12-30 17:00:00,2024,12,30,17,0,0
402,389,4,2024-02-08 19:00:00,2024,2,8,19,3,0
291,356,3,2024-04-30 23:00:00,2024,4,30,23,1,0
760,242,5,2024-06-12 22:00:00,2024,6,12,22,2,0
27,247,5,2024-11-21 06:00:00,2024,11,21,6,3,0
296,401,2,2024-10-09 09:00:00,2024,10,9,9,2,0
361,137,3,2025-01-15 19:00:00,2025,1,15,19,2,0
228,321,3,2024-07-20 19:00:00,2024,7,20,19,5,1
852,116,4,2025-01-08 15:00:00,2025,1,8,15,2,0
841,447,2,2024-06-12 01:00:00,2024,6,12,1,2,0
963,58,2,2024-09-17 11:00:00,2024,9,17,11,1,0
745,417,4,2024-09-06 14:00:00,2024,9,6,14,4,0
797,66,5,2024-05-31 12:00:00,2024,5,31,12,4,0
472,326,1,2024-06-13 01:00:00,2024,6,13,1,3,0
126,212,4,2024-12-28 05:00:00,2024,12,28,5,5,1
147,254,1,2024-12-26 19:00:00,2024,12,26,19,3,0
75,268,3,2024-07-25 17:00:00,2024,7,25,17,3,0
490,202,1,2024-03-24 14:00:00,2024,3,24,14,6,1
355,245,4,2024-11-16 19:00:00,2024,11,16,19,5,1
429,102,2,2025-02-02 08:00:00,2025,2,2,8,6,1
728,471,3,2024-08-17 05:00:00,2024,8,17,5,5,1
665,84,3,2024-05-29 11:00:00,2024,5,29,11,2,0
141,168,2,2024-03-10 01:00:00,2024,3,10,1,6,1
183,459,3,2024-11-01 04:00:00,2024,11,1,4,4,0
355,451,1,2024-10-16 01:00:00,2024,10,16,1,2,0
487,457,3,2024-07-19 21:00:00,2024,7,19,21,4,0
401,137,1,2024-08-01 01:00:00,2024,8,1,1,3,0
127,304,4,2024-09-09 01:00:00,2024,9,9,1,0,0
344,115,1,2025-01-02 03:00:00,2025,1,2,3,3,0
976,39,3,2024-07-23 12:00:00,2024,7,23,12,1,0
826,226,5,2024-04-04 01:00:00,2024,4,4,1,3,0
50,430,1,2024-11-23 03:00:00,2024,11,23,3,5,1
569,100,1,2024-09-01 23:00:00,2024,9,1,23,6,1
992,56,5,2024-08-07 17:00:00,2024,8,7,17,2,0
103,463,3,2024-01-25 03:00:00,2024,1,25,3,3,0
306,40,1,2024-11-25 16:00:00,2024,11,25,16,0,0
983,300,3,2024-08-08 20:00:00,2024,8,8,20,3,0
883,82,3,2024-02-21 17:00:00,2024,2,21,17,2,0
960,226,2,2024-10-15 01:00:00,2024,10,15,1,1,0
586,111,1,2025-01-26 18:00:00,2025,1,26,18,6,1
683,226,2,2024-03-05 17:00:00,2024,3,5,17,1,0
917,288,5,2024-06-13 05:00:00,2024,6,13,5,3,0
619,269,3,2024-06-08 23:00:00,2024,6,8,23,5,1
660,268,1,2024-11-21 09:00:00,2024,11,21,9,3,0
917,30,4,2024-05-17 15:00:00,2024,5,17,15,4,0
20,417,3,2024-06-04 12:00:00,2024,6,4,12,1,0
877,322,2,2024-12-07 09:00:00,2024,12,7,9,5,1
968,263,1,2024-12-07 13:00:00,2024,12,7,13,5,1
387,196,3,2024-01-12 12:00:00,2024,1,12,12,4,0
135,330,4,2024-09-14 00:00:00,2024,9,14,0,5,1
829,80,3,2024-02-18 21:00:00,2024,2,18,21,6,1
594,138,2,2024-05-15 11:00:00,2024,5,15,11,2,0
962,390,2,2024-09-23 13:00:00,2024,9,23,13,0,0
807,363,5,2024-03-28 19:00:00,2024,3,28,19,3,0
771,372,4,2024-06-08 21:00:00,2024,6,8,21,5,1
571,396,4,2024-03-23 01:00:00,2024,3,23,1,5,1
232,352,1,2024-10-26 01:00:00,2024,10,26,1,5,1
824,293,4,2024-04-24 06:00:00,2024,4,24,6,2,0
769,302,2,2024-01-29 09:00:00,2024,1,29,9,0,0
